15,02,0,2.069,390.00,926.00,3,1,3
15,02,0,2.519,451.00,835.00,3,1,3
15,02,0,3.103,569.00,911.00,3,1,3
15,02,0,3.837,785.00,755.00,3,1,3
15,02,0,4.503,767.00,574.00,3,1,3
15,02,0,5.253,521.00,337.00,1,0,0
15,02,0,5.670,505.00,320.00,1,1,1
15,02,0,6.512,1665.00,251.00,2,1,2
15,02,0,7.412,1331.00,1006.00,4,1,4
15,02,1,1.187,387.00,228.00,1,1,1
15,02,1,1.603,430.00,257.00,1,1,1
15,02,1,1.945,465.00,179.00,1,1,1
15,02,1,2.270,499.00,239.00,1,1,1
15,02,1,2.603,530.00,189.00,1,1,1
15,02,1,2.854,597.00,137.00,1,0,0
15,02,1,3.129,576.00,137.00,1,1,1
15,02,1,3.420,544.00,21.00,1,0,0
15,02,1,3.695,545.00,57.00,1,1,1
15,02,1,4.095,476.00,55.00,1,1,1
15,02,1,4.337,382.00,150.00,1,0,0
15,02,1,4.579,435.00,123.00,1,1,1
15,02,1,5.412,323.00,68.00,1,1,1
15,02,1,5.821,249.00,128.00,1,0,0
15,02,1,6.054,206.00,138.00,1,0,0
15,02,1,6.329,170.00,152.00,1,0,0
15,02,1,6.546,188.00,147.00,1,1,1
15,02,1,6.829,216.00,134.00,1,1,1
15,02,1,7.804,95.00,70.00,1,1,1
15,02,1,8.496,258.00,348.00,1,1,1
15,02,1,8.871,300.00,426.00,1,1,1
15,02,1,9.380,416.00,413.00,1,1,1
15,02,1,9.771,385.00,355.00,1,0,0
15,02,1,9.963,359.00,327.00,1,1,1
15,02,1,10.588,430.00,434.00,1,1,1
15,02,1,11.397,137.00,587.00,3,1,3
15,02,1,12.013,139.00,450.00,1,1,1
15,02,1,12.555,294.00,505.00,1,1,1
15,02,1,13.039,344.00,596.00,3,1,3
15,02,1,13.914,113.00,641.00,3,1,3
15,02,1,14.364,186.00,749.00,3,1,3
15,02,1,15.064,112.00,942.00,3,0,0
