participant_id,participant_group,round_index,click_time,click_x,click_y,click_quadrant,was_target,target_quadrant
18,01,2,5.475,1308.00,558.00,4,1,4
18,01,2,6.041,1331.00,618.00,4,1,4
18,01,2,6.733,1249.00,705.00,4,1,4
18,01,2,7.392,1266.00,798.00,4,1,4
18,01,2,8.075,1218.00,892.00,4,1,4
18,01,2,8.675,1156.00,983.00,4,1,4
18,01,2,9.342,1214.00,1005.00,4,1,4
18,01,2,9.834,1196.00,1043.00,4,1,4
18,01,2,10.584,1272.00,995.00,4,1,4
18,01,2,11.359,1053.00,941.00,4,1,4
18,01,2,11.767,1000.00,898.00,4,0,0
18,01,2,12.217,1018.00,922.00,4,1,4
18,01,2,12.942,821.00,997.00,3,1,3
18,01,2,13.676,881.00,941.00,3,0,0
18,01,2,14.276,873.00,949.00,3,1,3
18,01,2,14.943,888.00,896.00,3,1,3
18,01,2,15.560,918.00,846.00,3,1,3
18,01,2,16.135,825.00,813.00,3,1,3
18,01,2,16.718,758.00,841.00,3,1,3
18,01,2,17.352,875.00,742.00,3,1,3
18,01,2,17.910,832.00,709.00,3,1,3
18,01,2,18.635,780.00,600.00,3,1,3
18,01,2,19.060,720.00,596.00,3,1,3
18,01,2,19.569,680.00,560.00,3,1,3
18,01,2,20.160,568.00,544.00,3,1,3
18,01,2,20.736,482.00,711.00,3,1,3
18,01,2,21.486,441.00,940.00,3,1,3
18,01,2,22.127,494.00,905.00,3,1,3
18,01,2,22.869,613.00,1032.00,3,1,3
18,01,2,23.969,612.00,331.00,1,1,1
18,01,2,24.653,789.00,187.00,1,1,1
18,01,2,25.261,817.00,187.00,1,1,1
18,01,2,25.878,885.00,182.00,1,1,1
18,01,2,26.528,896.00,130.00,1,0,0
18,01,2,27.061,895.00,125.00,1,1,1
18,01,2,27.653,921.00,255.00,1,1,1
18,01,2,28.528,922.00,322.00,1,1,1
18,01,2,29.095,1006.00,280.00,2,1,2
18,01,2,29.562,998.00,189.00,2,1,2
18,01,3,2.086,822.00,597.00,3,1,3
18,01,3,2.745,837.00,542.00,3,1,3
18,01,3,3.378,905.00,573.00,3,0,0
18,01,3,4.120,887.00,574.00,3,1,3
18,01,3,4.637,896.00,515.00,1,0,0
18,01,3,5.270,902.00,491.00,1,1,1
18,01,3,6.004,893.00,536.00,1,1,1
18,01,3,6.629,931.00,618.00,3,1,3
18,01,3,7.295,974.00,713.00,4,1,4
18,01,3,7.995,927.00,759.00,3,1,3
18,01,3,8.604,944.00,825.00,3,1,3
18,01,3,9.262,1024.00,655.00,4,1,4
18,01,3,9.846,1035.00,625.00,4,1,4
18,01,3,10.329,1004.00,598.00,4,1,4
18,01,3,10.979,1001.00,510.00,2,1,2
18,01,3,11.588,1063.00,480.00,2,1,2
18,01,3,12.163,1088.00,492.00,2,1,2
18,01,3,12.746,1087.00,612.00,4,1,4
18,01,3,13.463,1149.00,655.00,4,1,4
18,01,3,14.113,1295.00,732.00,4,1,4
18,01,3,14.547,1332.00,699.00,4,1,4
18,01,3,14.913,1308.00,646.00,4,1,4
18,01,3,15.688,1336.00,541.00,4,1,2
18,01,3,16.447,1352.00,348.00,2,1,2
18,01,3,17.097,1457.00,299.00,2,1,2
18,01,3,17.805,1579.00,224.00,2,1,2
18,01,3,18.322,1637.00,174.00,2,1,2
18,01,3,18.830,1693.00,100.00,2,1,2
18,01,3,19.414,1715.00,75.00,2,1,2
18,01,3,20.347,1789.00,48.00,2,1,2
18,01,3,20.997,1852.00,116.00,2,1,2
18,01,3,21.681,1853.00,204.00,2,1,2
18,01,3,22.081,1869.00,236.00,2,1,2
18,01,3,22.748,1730.00,305.00,2,1,2
18,01,3,23.315,1660.00,249.00,2,1,2
18,01,3,24.065,1613.00,404.00,2,1,2
18,01,3,24.706,1666.00,453.00,2,1,2
18,01,3,25.682,500.00,122.00,1,1,1
18,01,3,26.157,550.00,99.00,1,1,1
18,01,3,26.765,497.00,43.00,1,1,1
18,01,3,27.323,523.00,150.00,1,1,1
18,01,3,27.732,605.00,127.00,1,1,1
18,01,3,28.224,628.00,199.00,1,1,1
18,01,3,29.024,733.00,266.00,1,1,1
18,01,3,29.840,777.00,395.00,1,1,1
