1,1,0,1.796,1097.00,310.00,2,1,2
1,1,0,2.904,654.00,587.00,3,1,3
1,1,0,3.629,193.00,644.00,3,1,3
1,1,0,4.279,234.00,809.00,3,1,3
1,1,0,5.305,1141.00,663.00,4,1,4
1,1,0,6.155,1547.00,418.00,2,1,2
1,1,0,6.980,1860.00,249.00,2,1,2
1,1,0,7.747,1645.00,872.00,4,1,4
1,1,1,1.765,220.00,134.00,1,1,1
1,1,1,2.273,309.00,104.00,1,1,1
1,1,1,2.815,327.00,175.00,1,1,1
1,1,1,3.357,246.00,274.00,1,1,1
1,1,1,4.024,459.00,282.00,1,1,1
1,1,1,4.857,591.00,184.00,1,1,1
1,1,1,5.257,638.00,167.00,1,1,1
1,1,1,5.782,631.00,41.00,1,1,1
1,1,1,6.449,489.00,81.00,1,0,0
1,1,1,7.066,681.00,318.00,1,1,1
1,1,1,7.599,594.00,383.00,1,1,1
1,1,1,8.266,536.00,386.00,1,1,1
1,1,1,8.908,501.00,85.00,1,1,1
1,1,1,9.866,908.00,59.00,1,1,1
1,1,1,10.708,878.00,308.00,1,0,0
1,1,1,11.458,875.00,295.00,1,1,1
1,1,1,12.117,756.00,351.00,1,1,1
1,1,1,12.517,767.00,379.00,1,1,1
1,1,1,13.125,816.00,457.00,1,1,1
1,1,1,13.750,907.00,516.00,1,1,1
1,1,1,14.492,681.00,506.00,1,1,1
1,1,1,15.050,751.00,569.00,3,1,3
1,1,1,15.600,739.00,605.00,3,1,3
1,1,1,16.159,711.00,674.00,3,1,3
1,1,1,16.809,632.00,679.00,3,1,3
1,1,1,17.209,588.00,689.00,3,1,3
1,1,1,17.634,555.00,631.00,3,1,3
1,1,1,18.067,537.00,580.00,3,1,3
1,1,1,18.784,561.00,500.00,1,1,1
1,1,1,19.568,1073.00,316.00,2,1,2
1,1,1,20.093,1120.00,209.00,2,0,0
1,1,1,20.401,1114.00,230.00,2,1,2
1,1,1,20.985,1085.00,94.00,2,1,2
1,1,1,21.543,1231.00,211.00,2,1,2
1,1,1,22.126,1167.00,306.00,2,1,2
1,1,1,22.726,1257.00,366.00,2,1,2
1,1,1,23.127,1290.00,422.00,2,1,2
1,1,1,23.518,1337.00,431.00,2,1,2
1,1,1,23.885,1326.00,311.00,2,1,2
1,1,1,24.302,1326.00,201.00,2,1,2
1,1,1,24.710,1400.00,167.00,2,1,2
1,1,1,25.377,1281.00,46.00,2,1,2
1,1,1,26.194,1510.00,298.00,2,1,2
1,1,1,26.660,1568.00,205.00,2,1,2
1,1,1,26.977,1615.00,137.00,2,1,2
1,1,1,27.427,1566.00,94.00,2,0,0
1,1,1,27.994,1598.00,110.00,2,0,0
1,1,1,28.911,1717.00,265.00,2,1,2
1,1,1,29.486,1846.00,257.00,2,1,2
1,1,2,1.833,227.00,219.00,1,1,1
1,1,2,2.283,195.00,163.00,1,1,1
1,1,2,2.800,88.00,189.00,1,1,1
1,1,2,3.200,78.00,227.00,1,1,1
1,1,2,3.675,142.00,304.00,1,1,1
1,1,2,4.450,330.00,97.00,1,1,1
1,1,2,4.917,294.00,49.00,1,1,1
1,1,2,5.709,362.00,243.00,1,1,1
1,1,2,6.259,443.00,284.00,1,1,1
1,1,2,6.801,451.00,352.00,1,1,1
1,1,2,7.184,411.00,372.00,1,1,1
1,1,2,7.601,503.00,372.00,1,1,1
1,1,2,8.034,539.00,408.00,1,1,1
1,1,2,8.418,523.00,420.00,1,1,1
1,1,2,8.884,550.00,362.00,1,1,1
1,1,2,9.293,614.00,239.00,1,1,1
1,1,2,9.851,592.00,222.00,1,1,1
1,1,2,10.268,590.00,110.00,1,1,1
1,1,2,10.710,700.00,105.00,1,1,1
1,1,2,11.301,770.00,240.00,1,1,1
1,1,2,11.868,645.00,411.00,1,1,1
1,1,2,12.485,622.00,497.00,1,1,1
1,1,2,13.002,569.00,479.00,1,1,1
1,1,2,13.552,509.00,609.00,3,1,3
1,1,2,13.985,529.00,683.00,3,1,3
1,1,2,14.460,424.00,620.00,3,1,3
1,1,2,14.910,380.00,676.00,3,0,0
1,1,2,15.452,431.00,729.00,3,1,3
1,1,2,15.944,387.00,659.00,3,1,3
1,1,2,16.435,312.00,503.00,1,1,1
1,1,2,17.177,234.00,756.00,3,1,3
1,1,2,17.619,179.00,778.00,3,0,0
1,1,2,18.094,140.00,804.00,3,1,3
1,1,2,18.486,187.00,817.00,3,1,3
1,1,2,19.078,196.00,773.00,3,1,3
1,1,2,19.811,104.00,718.00,3,1,3
1,1,2,20.494,272.00,831.00,3,1,3
1,1,2,21.078,192.00,1020.00,3,1,3
1,1,2,21.745,380.00,874.00,3,1,3
1,1,2,22.128,436.00,879.00,3,1,3
1,1,2,22.728,523.00,797.00,3,1,3
1,1,2,23.403,661.00,882.00,3,1,3
1,1,2,23.712,660.00,918.00,3,1,3
1,1,2,24.303,579.00,936.00,3,1,3
1,1,2,24.770,575.00,1024.00,3,0,0
1,1,2,25.437,708.00,954.00,3,1,3
1,1,2,25.912,762.00,950.00,3,1,3
1,1,2,26.487,573.00,1017.00,3,1,3
1,1,2,27.054,799.00,1050.00,3,1,3
1,1,2,27.596,857.00,879.00,3,1,3
1,1,2,28.462,736.00,698.00,3,1,3
1,1,2,28.904,744.00,630.00,3,1,3
1,1,2,29.529,826.00,550.00,3,1,3
1,1,3,2.230,468.00,68.00,1,1,1
1,1,3,3.022,346.00,316.00,1,1,1
1,1,3,3.347,328.00,344.00,1,0,0
1,1,3,3.947,320.00,367.00,1,1,1
1,1,3,4.422,133.00,274.00,1,1,1
1,1,3,4.881,77.00,286.00,1,1,1
1,1,3,5.464,81.00,162.00,1,1,1
1,1,3,6.239,392.00,405.00,1,1,1
1,1,3,6.731,484.00,414.00,1,1,1
1,1,3,7.231,449.00,532.00,1,1,1
1,1,3,7.731,329.00,534.00,1,1,1
1,1,3,8.123,308.00,526.00,1,1,1
1,1,3,8.690,218.00,522.00,1,1,1
1,1,3,9.348,136.00,508.00,1,1,1
1,1,3,9.848,198.00,591.00,3,1,3
1,1,3,10.315,140.00,648.00,3,1,3
1,1,3,10.865,293.00,703.00,3,1,3
1,1,3,11.215,340.00,701.00,3,1,3
1,1,3,11.682,339.00,630.00,3,1,3
1,1,3,12.174,242.00,788.00,3,1,3
1,1,3,12.699,117.00,892.00,3,1,3
1,1,3,13.399,323.00,919.00,3,1,3
1,1,3,13.707,334.00,946.00,3,1,3
1,1,3,14.090,338.00,872.00,3,1,3
1,1,3,14.732,461.00,1021.00,3,1,3
1,1,3,15.341,632.00,932.00,3,1,3
1,1,3,16.224,614.00,467.00,1,1,1
1,1,3,16.583,625.00,371.00,1,1,1
1,1,3,16.908,593.00,335.00,1,1,1
1,1,3,17.283,616.00,252.00,1,1,1
1,1,3,18.024,768.00,302.00,1,1,1
1,1,3,18.583,757.00,160.00,1,1,1
1,1,3,19.008,850.00,174.00,1,1,1
1,1,3,19.716,888.00,70.00,1,1,1
1,1,3,20.333,900.00,327.00,1,1,1
1,1,3,20.800,896.00,431.00,1,1,1
1,1,3,21.483,897.00,524.00,1,1,1
1,1,3,21.942,873.00,573.00,3,1,3
1,1,3,22.934,947.00,583.00,3,1,3
1,1,3,23.334,933.00,632.00,3,1,3
1,1,3,23.692,929.00,657.00,3,1,3
1,1,3,24.084,906.00,688.00,3,1,3
1,1,3,24.642,906.00,747.00,3,1,3
1,1,3,25.251,848.00,749.00,3,1,3
1,1,3,25.751,816.00,839.00,3,1,3
1,1,3,26.601,775.00,965.00,3,1,3
1,1,3,27.059,792.00,1009.00,3,1,3
1,1,3,27.884,914.00,1030.00,3,1,3
1,1,3,28.568,1080.00,968.00,4,1,4
1,1,3,29.160,1096.00,792.00,4,1,4
1,1,3,29.510,1072.00,730.00,4,1,4
1,1,3,29.835,1069.00,687.00,4,1,4
