participant_id,participant_group,round_index,click_time,click_x,click_y,click_quadrant,was_target,target_quadrant
17,01,2,21.013,834.00,192.00,1,1,1
17,01,2,21.454,792.00,209.00,1,0,0
17,01,2,22.154,534.00,209.00,1,0,0
17,01,2,22.988,522.00,197.00,1,1,1
17,01,2,23.730,432.00,271.00,1,1,1
17,01,2,24.188,472.00,181.00,1,1,1
17,01,2,24.897,409.00,154.00,1,1,1
17,01,2,25.247,444.00,90.00,1,1,1
17,01,2,26.655,791.00,609.00,3,0,0
17,01,2,27.214,715.00,587.00,3,1,3
17,01,2,27.897,784.00,601.00,3,1,3
17,01,2,28.797,843.00,712.00,3,0,0
17,01,2,29.431,886.00,754.00,3,1,3
17,01,3,2.290,932.00,829.00,3,1,3
17,01,3,3.207,926.00,756.00,3,1,3
17,01,3,3.899,973.00,715.00,4,1,4
17,01,3,4.424,1020.00,664.00,4,1,4
17,01,3,4.799,1042.00,629.00,4,1,4
17,01,3,5.391,1014.00,612.00,4,0,0
17,01,3,5.966,1098.00,602.00,4,0,0
17,01,3,6.874,993.00,613.00,4,1,4
17,01,3,7.499,1090.00,601.00,4,1,4
17,01,3,8.249,925.00,617.00,3,1,3
17,01,3,8.866,883.00,580.00,3,1,3
17,01,3,9.375,890.00,535.00,1,1,1
17,01,3,9.950,905.00,478.00,1,1,1
17,01,3,10.567,829.00,560.00,3,1,3
17,01,3,11.025,819.00,609.00,3,1,3
17,01,3,12.000,990.00,512.00,2,1,2
17,01,3,12.425,1057.00,483.00,2,1,2
17,01,3,12.842,1089.00,492.00,2,1,2
17,01,3,13.634,801.00,721.00,3,1,3
17,01,3,14.284,739.00,702.00,3,1,3
17,01,3,14.717,679.00,702.00,3,1,3
17,01,3,15.459,592.00,615.00,3,1,3
17,01,3,16.051,539.00,653.00,3,1,3
17,01,3,16.559,564.00,564.00,3,1,3
17,01,3,17.576,158.00,675.00,3,1,3
17,01,3,18.293,103.00,636.00,3,1,3
17,01,3,18.810,148.00,624.00,3,1,3
17,01,3,19.443,146.00,570.00,3,1,3
17,01,3,19.810,133.00,538.00,1,1,1
17,01,3,20.368,186.00,508.00,1,1,1
17,01,3,21.218,237.00,624.00,3,1,3
17,01,3,22.568,441.00,733.00,3,1,3
17,01,3,23.477,139.00,245.00,1,1,1
17,01,3,24.010,159.00,224.00,1,1,1
17,01,3,25.044,494.00,130.00,1,1,1
17,01,3,25.710,529.00,150.00,1,1,1
17,01,3,26.552,529.00,104.00,1,1,1
17,01,3,27.194,602.00,133.00,1,1,1
17,01,3,27.794,632.00,198.00,1,1,1
17,01,3,28.503,496.00,56.00,1,1,1
17,01,3,29.486,731.00,264.00,1,1,1
