11,01,0,4.548,390.00,939.00,3,1,3
11,01,0,8.116,457.00,838.00,3,1,3
11,01,0,8.682,576.00,921.00,3,1,3
11,01,0,9.582,781.00,762.00,3,1,3
11,01,1,1.080,1205.00,693.00,4,1,4
11,01,1,1.622,1144.00,677.00,4,1,4
11,01,1,2.064,1169.00,494.00,2,1,2
11,01,1,2.647,1159.00,517.00,2,1,2
11,01,1,3.297,1265.00,419.00,2,1,2
11,01,1,4.056,1276.00,263.00,2,1,2
11,01,1,4.906,1241.00,289.00,2,1,2
11,01,1,5.448,1066.00,215.00,2,1,2
11,01,1,6.306,952.00,366.00,1,1,1
11,01,1,6.898,972.00,456.00,2,1,2
11,01,1,7.481,930.00,504.00,1,1,1
11,01,1,8.081,867.00,462.00,1,1,1
11,01,1,8.598,858.00,601.00,3,1,3
11,01,1,9.290,1029.00,772.00,4,0,0
11,01,1,10.057,1067.00,831.00,4,1,4
11,01,1,10.640,1006.00,764.00,4,1,4
11,01,1,11.415,885.00,765.00,3,1,3
11,01,1,11.874,926.00,830.00,3,1,3
11,01,1,12.582,770.00,749.00,3,1,3
11,01,1,13.132,788.00,681.00,3,1,3
11,01,1,13.649,754.00,689.00,3,1,3
11,01,1,14.232,702.00,592.00,3,1,3
11,01,1,14.932,745.00,414.00,1,1,1
11,01,1,15.357,721.00,323.00,1,1,1
11,01,1,15.999,839.00,215.00,1,1,1
11,01,1,16.491,834.00,165.00,1,0,0
11,01,1,17.075,871.00,114.00,1,1,1
11,01,1,17.516,825.00,154.00,1,1,1
11,01,1,18.491,974.00,36.00,2,1,2
11,01,1,19.066,997.00,131.00,2,1,2
11,01,1,19.950,1239.00,86.00,2,1,2
11,01,1,20.558,1419.00,59.00,2,1,2
11,01,1,20.917,1410.00,97.00,2,1,2
11,01,1,21.567,1341.00,196.00,2,1,2
11,01,1,22.242,1344.00,389.00,2,1,2
11,01,1,22.967,1326.00,710.00,4,0,0
11,01,1,23.384,1305.00,706.00,4,1,4
11,01,1,24.425,1259.00,957.00,4,0,0
11,01,1,25.409,1133.00,942.00,4,1,4
11,01,1,26.051,1047.00,938.00,4,1,4
11,01,1,27.093,823.00,991.00,3,1,3
11,01,1,27.526,788.00,917.00,3,1,3
11,01,1,27.918,770.00,872.00,3,1,3
11,01,1,28.576,687.00,847.00,3,1,3
11,01,1,29.235,601.00,706.00,3,1,3
11,01,1,29.685,599.00,634.00,3,0,0
11,01,2,1.331,1086.00,720.00,4,1,4
11,01,2,1.848,1024.00,786.00,4,1,4
11,01,2,2.481,1055.00,677.00,4,0,0
11,01,2,3.331,1039.00,689.00,4,1,4
11,01,2,3.857,1099.00,654.00,4,1,4
11,01,2,4.898,1272.00,808.00,4,1,4
11,01,2,5.365,1353.00,785.00,4,1,4
11,01,2,5.915,1394.00,747.00,4,1,4
11,01,2,6.324,1399.00,782.00,4,1,4
11,01,2,6.874,1446.00,796.00,4,1,4
11,01,2,7.432,1489.00,825.00,4,1,4
11,01,2,7.932,1426.00,852.00,4,1,4
11,01,2,8.841,1273.00,501.00,2,1,2
11,01,2,9.266,1298.00,557.00,4,1,4
11,01,2,9.649,1335.00,620.00,4,1,4
11,01,2,10.307,1224.00,553.00,4,1,4
11,01,2,10.933,1181.00,516.00,2,1,2
11,01,2,11.250,1190.00,480.00,2,1,2
11,01,2,11.858,1263.00,357.00,2,1,2
11,01,2,12.225,1243.00,405.00,2,1,2
11,01,2,12.583,1307.00,372.00,2,0,0
11,01,2,13.100,1317.00,356.00,2,1,2
11,01,2,14.133,1629.00,303.00,2,1,2
11,01,2,14.467,1626.00,343.00,2,1,2
11,01,2,14.833,1536.00,344.00,2,1,2
11,01,2,15.450,1479.00,507.00,2,1,2
11,01,2,15.825,1519.00,547.00,4,1,4
11,01,2,16.158,1519.00,596.00,4,1,4
11,01,2,16.575,1411.00,585.00,4,1,4
11,01,2,17.034,1430.00,655.00,4,0,0
11,01,2,17.342,1438.00,675.00,4,1,4
11,01,2,18.042,1539.00,956.00,4,0,0
11,01,2,18.634,1549.00,868.00,4,1,4
11,01,2,19.009,1536.00,919.00,4,0,0
11,01,2,19.359,1533.00,946.00,4,1,4
11,01,2,19.876,1638.00,845.00,4,1,4
11,01,2,20.501,1747.00,647.00,4,1,4
11,01,2,21.084,1822.00,607.00,4,1,4
11,01,2,21.684,1864.00,476.00,2,1,2
11,01,2,22.359,1745.00,443.00,2,1,2
11,01,2,23.026,1813.00,407.00,2,1,2
11,01,2,23.818,1685.00,426.00,2,1,2
11,01,2,24.318,1705.00,497.00,2,1,2
11,01,2,25.060,1774.00,303.00,2,1,2
11,01,2,25.902,1816.00,44.00,2,1,2
11,01,2,26.860,1491.00,148.00,2,1,2
11,01,2,27.519,1459.00,115.00,2,1,2
11,01,2,28.177,1374.00,36.00,2,1,2
11,01,2,28.660,1325.00,32.00,2,1,2
11,01,2,29.269,1380.00,275.00,2,1,2
11,01,2,29.852,1263.00,272.00,2,0,0
11,01,3,1.415,554.00,107.00,1,0,0
